id,date,retweets,source,author,likes,text,twitter_name,location,verified,followers,friends,polarity,subjectivity
22653760,2020-12-08 14:37:01,1,Twitter Web App,Fred Bentler,2,Climate change exacerbates biodiversity lossClimate Ecology Extinction,Bentler,Washington,False,15534,13782,0.0,0.0
22828899,2020-12-08 14:26:10,0,method41-to-twitter,method41,0,Climate Change Is No Hoax Unless someone like you cares a AlbertEinstein Cosmos DonaldTrump ESG Finance GDP Humanity ImpactInvesting Investing LawrenceKrauss Nature RichardDawkins RichardFeynman Sustainability TheStateOfHumanity,realmethod41,U.S.A.,False,11616,0,0.0,0.0
3301926908,2020-12-08 14:05:30,0,Gridpointwx,GridPointWeather,0,Expect to pay a lot more for groceries next year thanks to CLIMATE change and COVID19 GlobalWarming climatechange,gridpointwx,"New York, USA",False,197,58,0.2333333333333333,0.2333333333333333
3111226033,2020-12-08 14:05:08,0,weather-globe,Tim Melino,0,Expect to pay a lot more for groceries next year thanks to CLIMATE change and COVID19 GPWX GlobalWarming climatechange,TimMelino,NY,False,11371,9774,0.2333333333333333,0.2333333333333333
905818825328926720,2020-12-08 14:03:00,2,Twitter Web App,Planet Rhino,3,Trees can rapidly remove carbon from the atmosphere so climate change mitigation efforts often center on reforestation efforts Reforestation Climate,Planet_Rhino,"TCU, Fort Worth",False,432,250,-0.1,0.1
820277156,2020-12-08 14:02:34,4,Twitter Web App,Tom Frank,6,Its a challenge for people arguing to take action on climatechange change says SteveDavisUCI Its very easy to know the benefits of using fossilfuels But its a lot harder to tally up these diffuse costs that the climate changing is having,ByTomFrank,"Washington, D.C.",False,7472,3147,0.1877777777777778,0.3666666666666667
3154020707,2020-12-08 14:02:30,0,Hootsuite Inc.,Ipsos,0,Climate citizens are worried but torn between a need to act amp a rejection of constraints While 60 of the worlds population state that COVID19 has led them to pay more attention to their impact on the environment Report conducted by us for edf,Ipsos,,False,8345,622,0.5,0.5
941734021305962496,2020-12-08 14:01:52,0,Hootsuite Inc.,PI Green Finance Center,0,With US taxpayers backing more than a trillion dollars in home mortgages is it time to start thinking hard about the climate risk to the financial system and developing strategies to avoid a crisis greenfinance TuesdayThoughtsRead more,pi_greenfinance,"Washington, DC",False,566,122,0.17708333333333331,0.38541666666666663
337705200,2020-12-08 14:00:16,1,Buffer,ConstitutionNet,1,Proposed constitutional amendments to address climate change stall in France IntIDEA,ConstitutionNet,"The Hague, Netherlands",False,6660,230,0.0,0.0
2671658542,2020-12-08 14:00:04,0,LinkedIn,Joel Farvault,0,The AXAResearchFund and UC SantaCruz launch a 5 year AXA Research Chair to advance conservation amp restoration of coastal habitats as natural defenses against storms and climate change,joelfarvault,,False,548,1442,0.1,0.4
426009652,2020-12-08 13:50:27,0,Twitter Web App,Josh Darr,0,catinsight continues to offer a cleareyed view with middle of the road thinking in potential influences of climate on weather events a terrific piece linked below about increasing number of favorable environment days hurricane climate,jkdweather,,False,393,529,0.0,0.6666666666666666
411116119,2020-12-08 13:37:13,1,Twitter Web App,Antarctic cook&clean,2,climate change amp heath Policy brief on Briefing on humanitarian impacts Lancet Countdown on Health amp Climate Change contributions from The Antarctic Book of Cooking and Cleaning coauthor caroldevine LancetCountdown protect lancetclimate20 pic CD,ABCCAntarctica,Toronto and virtual Antarctica,False,1148,1705,0.0,0.3333333333333333
22894243,2020-12-08 13:23:57,2,Twitter Web App,MarcGunther,0,Ugh Microsoft Ford GM Bank of America and GoldmanSachs say the right things about climate change but donate to Republicans in the Georgia senate runoff reports EmilyAtkin,MarcGunther,"Bethesda, MD",True,39218,1003,0.2857142857142857,0.5357142857142857
1197158138,2020-12-08 13:23:24,2,Twitter Web App,"Heinrich-Böll-Stiftung European Union, Brussels",5,The EUMercosur FTA conflicts with ambitious ClimateAction It would meanEU imports of primary agricultural commodities from a region struggling to maintain global biodiversity amp regulating climateFactsheet by IATPEurope IATP ONGFase,boell_eu,"Brussels, Belgium",False,2372,1469,0.21666666666666667,0.4166666666666667
26603208,2020-12-08 13:14:38,0,JoinDiaspora,Dr. Roy Schestowitz (罗伊),0,NEWS TheRevelator Climate Want to Fight ClimateChange Start by Protecting These EndangeredSpecies,schestowitz,North Pole,False,7686,957,0.0,0.0
3843208654,2020-12-08 13:00:26,0,Twitter Web App,Energy Watch Group,0,ClimateJustice for AllAfricas fate is largely out of our handsvanessavash talks about her experience in Uganda amp how foreign decisions on emissions amp climate like those being made by the EUin the coming week have farreaching effects,EWGnetwork,Berlin,False,2764,2188,0.04464285714285714,0.2767857142857143
1235604368449298432,2020-12-08 12:59:44,0,Twitter Web App,germanagribusinessalliance,0,Honored to be part of this event Looking forward to expert panel discussion jointly organized with iamoLeibniz on 22121 How to better cope with change New approaches for food system resilience to pandemic and climatic shocks innovation climate foodsecuritymatters2all,GermanAgBiz,"Berlin, Germany",False,60,95,0.3181818181818182,0.4772727272727273
309350722,2020-12-08 12:45:43,0,Twitter Web App,Ian MacDougall 🇱🇷🏴󠁧󠁢󠁳󠁣󠁴󠁿,7,We need to stop asking our elected officials if they believe in climate change and start asking them if they understand it Its science not Santa Clausclimate ClimateChangeIsReal,CorpLifeCycles,Boca Raton FL,False,2755,1848,0.0,0.0
962090714283806720,2020-12-08 12:42:34,2,Twitter for iPhone,Peter Vanacker,25,Happy to announce that we have reached Leadership level in CDPs Climate Change program A lot must still be done to solve one of the biggest challenges of our times and we are constantly accelerating ways to reduce climate emissions sustainability,peter_vanacker,"Espoo, Suomi",False,1620,305,0.4,0.6666666666666666
1237675897504874496,2020-12-08 12:37:48,1,Twitter Web App,Marine Digital,2,Marine experts suggest the need to replace fuel on ships to meet IMO requirements and to reduce climate change CO2 emissions Read more about Reducing greenhouse gas emissions decarbonization and sustainable energy in maritime,MarineDigital1,"Lubeck, Germany",False,99,93,0.5,0.5
301547065,2020-12-08 12:33:09,2,Twitter for iPhone,Brigitte Béjean,1,SebastienTreyer director of IDDRIEnglish described cautious hope at signs the ParisAgreement was delivering greater emissions cuts at the slow pace of change that characterises international relations but also with sudden accelerations Climate,bbejean,,False,1833,1421,0.04999999999999999,0.35
47940370,2020-12-08 12:17:30,0,LinkedIn,Nelson Switzer,0,The impacts of a changing climate coupled with inadequate mitigation imposes devastating environmental social and economic impacts How we operate must change to reduce carbon emissions and adapt to the unavoidable impacts of climatechange,NelsonSwitzer,"Toronto, Ontario - Canada",False,25120,8108,-0.25555555555555554,0.4222222222222222
1207688200472256512,2020-12-08 12:12:27,0,Twitter Web App,TheBufferStock,2,India ranks at the 10th spot in the Climate Change Performance Index ClimateAction climate environmental India thebufferstock,thebufferstock,,False,17,20,0.0,0.0
1230733532474949633,2020-12-08 11:43:53,5,TweetDeck,Voices of Wentworth,10,Australiaa global embarrassment on the issue of our time climate change auspol,VoicesWentworth,"Wentworth, Australia",False,227,571,0.0,0.0
75042924,2020-12-08 11:41:30,0,Twitter Web App,Open Book Publishers,0,A valuable resource to those studying climate and science communication those interested in understanding the various roles played by journalism NGOs politics and science in shaping public understandings of climate change 66,OpenBookPublish,"Cambridge and London, England",True,8460,853,0.08333333333333333,0.35555555555555557
75042924,2020-12-08 11:41:29,0,Twitter Web App,Open Book Publishers,0,Global Warming in Local Discourses constitutes a significant new contribution to understanding the multiperspectivity of our debates on climate change further highlighting the need for interdisciplinary study within this area 56,OpenBookPublish,"Cambridge and London, England",True,8460,853,0.10227272727272727,0.3659090909090909
75042924,2020-12-08 11:41:29,0,Twitter Web App,Open Book Publishers,0,From Greenland to northern Tanzania it illuminates how different understandings evolve in diverse cultural and geographical contexts while also revealing some common patterns of how people make sense of climate change 46,OpenBookPublish,"Cambridge and London, England",True,8460,853,-0.06666666666666667,0.39999999999999997
75042924,2020-12-08 11:41:28,0,Twitter Web App,Open Book Publishers,0,Global news on anthropogenic climate change is shaped by international politics scientific reports and voices from transnational protest movements This timely volume asks how local communities engage with these transnational discourses 26,OpenBookPublish,"Cambridge and London, England",True,8460,853,0.0,0.0
75042924,2020-12-08 11:41:27,2,Twitter Web App,Open Book Publishers,4,OutNow in OA Global Warming in Local Discourses How Communities around the World Make Sense of Climate Change by Michael Brggemann and Simone Rdder edsRead and download this title for free andor get your own hard copy at 16,OpenBookPublish,"Cambridge and London, England",True,8460,853,0.14166666666666666,0.4683333333333334
1176461293395619841,2020-12-08 11:41:26,0,Twitter Web App,Make My Money Matter,5,Great to see the UK ranked as the second best country However the clear message is that noone is doing enough UK leadership at COP26 will be vital in setting the global climate agenda starting with the Climate Ambition Summit this weekend,MMMoneyMatter,,False,2832,1062,0.25,0.3041666666666667
1060264448,2020-12-08 11:38:55,3,Twitter Web App,PubAffairs EU News & Debates 🇪🇺,5,Climate amp Development How Europes decisions on ClimateChange reverberate across Africa Euractiv,PubAffairsEU,"Brussels, Belgium",False,24597,3501,0.0,0.0
119386860,2020-12-08 11:18:50,6,Twitter Web App,WCIA,10,YouthClimateCymru has started Pupils at CoedcaeSchool shared their manifesto which includes creating a ClimateAction consultation bodyThey said We want to share our views amp what young people think with the wider public Change needs to happen now climate,WCIA_Wales,Cardiff,False,2294,891,0.05,0.23333333333333334
111659710,2020-12-08 11:18:34,5,Twitter Web App,ING,27,Weve been named a ClimateAction leader by CDP for our efforts to tackle climate change They recognised our actions to cut emissions mitigate climate risks and develop the lowcarbon economy,ING_news,Amsterdam,True,44403,12875,0.0,0.0
85385473,2020-12-08 11:09:32,2,Twitter for iPhone,Alex Carva,3,Outrageous In a time when everylittlehelps for the environment and climate change ReadingCouncil approves cutting the only two healthy trees in the street Why not better spend money on resurfacing the road Another Reading horror story for berkshirelive,alcafig,London,False,55,455,-0.27,0.78
21746077,2020-12-08 11:05:03,4,ContentCal Studio,Centrica plc,4,For the second consecutive year weve achieved CDPs prestigious A List for our action and disclosure on climate change based on our climate change reporting in 2020 climate netzero Find out more,centricaplc,"Windsor, UK",False,14695,731,0.19999999999999998,0.19999999999999998
3350493279,2020-12-08 11:00:00,0,TweetDeck,Climate Analytics,0,California winter wildfires could get worse as climate change exacerbates hot dry weather and could drive changes to the firefueling winds via chelseaeharvey,CA_Latest,"Berlin, Lomé, New York, Perth",False,10750,3674,-0.07222222222222223,0.6833333333333335
800989825440608256,2020-12-08 10:57:49,0,Twitter Web App,"BC Nursery, Pre-Prep & Prep",0,Exoskeletons Year 7 have been using their design skills to support climate change scientists observing glaciers Pupils have designed and modelled exoskeleton explorer suits which incorporate biomimicry features to aid scientists working in the harsh polar regions,BCNPPS,"Brighton, England",False,784,672,-0.14166666666666666,0.475
1148948576883675136,2020-12-08 10:52:47,0,Twitter Web App,EUCP_H2020,2,Our latest climate models have become much better at predicting future North Atlantic temperatures That is the key finding of our latest EUCP paper and it will help predict how extreme weather events may change in the futureSummary on our website,EUCP_H2020,Europe,False,180,163,0.22916666666666666,0.7374999999999999
14761622,2020-12-08 10:44:44,0,WordPress.com,Ace News Services,0,WORLDWIDE Climate Change Report A small cluster of volcanic islands in Alaska may be part of a single giant volcano similar to that of the Yellowstone Caldera and others that have had supereruptions in the past AceNewsDeskreport,AceNewsServices,"Warwickshire, United Kingdom ",False,857,1391,-0.11428571428571428,0.45285714285714285
828578017815339008,2020-12-08 10:41:08,1,Twitter Web App,APPLICATE-EU,4,Deadline for abstract submission ASSW21 on December 10th we look forward to contributions to our session on Arctic change impacts on midlatitudes weather and climate,applicate_eu,EU,False,582,348,0.0,0.0
81122707,2020-12-08 10:39:31,0,Twitter Web App,Leo Faltin 🇪🇺,1,Climate Change has reached our sun Interesting graphics have a look,meincoach,Immer an Ihrer Seite!,False,1369,781,0.5,0.5
1236592279852388353,2020-12-08 10:34:08,0,Twitter Web App,Relevant Research,1,The satellite is to have an overview of 90 percent of the Earths oceanic surface with measurement accuracy up to a single centimetersatellites oceans climate,SemiSatBat,,False,616,3413,-0.07142857142857142,0.21428571428571427
727316106843574272,2020-12-08 10:19:23,2,Twitter Web App,Caribbean disaster,3,Peatland preservation vital to climate via physorgcom riadmeddeb salhaj Peatlands are currently excluded from the main Earth System Models used for climate change projectionssomething the researchers say must be urgently addressed,BagalueSunab,Jamaica- Trinidad &Tobago,False,2979,3823,0.08888888888888889,0.37777777777777777
2955149855,2020-12-08 10:17:02,0,Twitter for iPad,MP Smith Jespersen,1,POLITICS Major journal ties public health climate change Monday December 7 2020 climate change HealthyLiving healthcare,MarJesPaul,"Houston, Texas",False,2708,4207,0.03125,0.2833333333333333
278500100,2020-12-08 09:57:05,0,Twitter for iPhone,Alastair Chisholm,1,If you want to get an idea of the frankly supercool stuff that CIWEM members get up to and the importance of it to current and future generations have a watch Tackle climate change nature recovery Yes we can COP26 COP26 MockCOP26,al_chisholm,UK,False,836,943,0.0,0.2625
866624355501035520,2020-12-08 09:55:33,10,Twitter for iPhone,RIS Ireland,12,The same human activities that drive climate change and biodiversity loss also drive pandemic risk through their impacts on our environment in the IPBES pandemicreport linking degradation of nature and increasing pandemic risksarticle Climate,responsibleinno,"Dublin City, Ireland",False,957,2468,0.0,0.1125
782966780281098242,2020-12-08 09:15:15,0,Buffer,Ermenegilda,0,Adressing agriemissions is vital but we need to make sure we incentivise climatefriendly farming like sequestering carbon and using renewable energy farmtofork climate agriculture,ClimateGilda,"Brussels, Belgium",False,785,3452,0.3,0.6444444444444444
122345999,2020-12-08 09:00:14,1,Twitter Web App,Finance Innovation Lab,2,Whats really stopping banks from addressing climatechange at greater pace and scale See our new report with ClimateLending sharing insights from confidential conversations with banking professionals creating change on the inside climate,TheFinanceLab,London,False,11901,2619,0.27878787878787875,0.38484848484848483
978948491396317184,2020-12-08 09:00:13,0,Hootsuite Inc.,ZenBird,1,Studies have shown that Osaka is one of the most vulnerable port cities in the worldclimate climatechange japanFind out more,ZenbirdMedia,Pale Blue Dot,False,2049,252,0.16666666666666666,0.5
75742264,2020-12-08 08:56:56,15,Twitter Web App,Svein T veitdal,18,2021 Climate Change Performance Index Once again no country achieved the rating very good in the overall ranking The reason for this is in particular the deviation from achieving the goals of the Paris climate agreement s,tveitdal,"Arendal, Norway",False,308414,118291,0.35888888888888887,0.37111111111111117
134753624,2020-12-08 08:47:40,0,Twitter Web App,Financial World,1,Deutsche Bank to link management pay to sustainability targets sustainability RoE management executive FinancialServices banks investment growth netzero carbon climate climatechange ESG pay employment,_FinancialWorld,"London, UK",False,1205,436,0.0,0.0
134753624,2020-12-08 08:45:54,0,Twitter Web App,Financial World,1,Big carbon Oil majors turn to nature to help plug revenue gap power sustainability oil energy investment growth netzero carbon climate climatechange ESG,_FinancialWorld,"London, UK",False,1205,436,0.0,0.1
1036479300948701184,2020-12-08 08:21:20,0,Twitter Web App,Alexandre Giorgini,1,MakeOurPlanetGreatAgain saturday we will celebrate the 5th anniversary of the Paris Agreement on Climate change a unique and legally binding deal between 194 countries,A_Giorgini,Hong Kong and Macau,True,1057,250,0.2875,0.6
265894802,2020-12-08 08:20:34,5,TweetDeck,Coal Action Network,18,When your Mayor only appears to listen to climate deniers when refusing to declare a ClimateEmergency and shuts down any proper consultation you take her to court and you win Three cheers for Hauraki Coromandel Climate Action timesarechanging,coalaction,Aotearoa/New Zealand,False,3065,3785,0.1488888888888889,0.3777777777777779
1045976040877756421,2020-12-08 07:56:55,3,Twitter for iPhone,Bombshell DAILY 💣,7,PARIS CLIMATE ACCORD INEFFECTIVEGlobal policy is so far not finding its efficacy Will Americas leadership make a difference climate,BombshellDAILY,"Please DONATE, if you're able:",False,69216,72412,0.1,1.0
1211867191030599681,2020-12-08 07:46:14,4,RSS Ground,Rise Up 4 Climate ✊,9,Crazy Grim prediction for Aussie summer ClimateCrisis climate climateenergency,RiseUp4Climate,Sydney NSW 2019,False,989,4770,-0.8,0.95
720457480,2020-12-08 07:35:25,1,Twitter for Android,Laura Michie,7,Seagrass plays an important role in mitigating climate changeNew research from LooeMCG CwallWildlife amp PlymUni has revealed that the seagrass beds of Looe Bay cover an area equivalent to 157 football pitches,LauraAMichie,,False,730,1236,0.4,1.0
3350493279,2020-12-08 07:18:22,0,TweetDeck,Climate Analytics,1,Novembers global temperatures were the highest ever surpassing the previous record set in 2016 and 2019 climate,CA_Latest,"Berlin, Lomé, New York, Perth",False,10750,3674,-0.08333333333333333,0.08333333333333333
1324832529443098632,2020-12-08 07:06:21,0,Zapier.com,doremi25,0,See Hotter Planet Already Poses Fatal Risks Health Experts Warn Climate,doremi251,,False,0,0,0.0,0.0
3161636184,2020-12-08 06:47:13,0,Twitter for iPhone,Piers Verstegen,1,New leadership welcome Under Colemans lead WoodsideEnergy have done more than any other WA company to drive up carbon pollution and block action on climate change perthnews,PiersVerstegen,,False,684,671,0.28227272727272734,0.46590909090909094
549692104,2020-12-08 06:30:13,5,Twitter Web App,Brian Ettling,10,For ClimateAction good to see citizensclimate mentioned on this recent CBSNews ElaineQuijano story on what Pres elect JoeBiden can to to ActOnClimate if GOP keeps the Senate majority climate PriceOnCarbon HR763,BrianEttling,"Portland, OR",False,2019,2079,0.5,0.5833333333333334
879300018070409217,2020-12-08 06:29:26,0,Twitter Web App,Shortpedia,0,Climate change may worsen Indias public healthclimate climatechange climatecrisis pandemic,ShortpediaApp,"New Delhi, India",False,744,165,0.0,0.06666666666666667
737086074,2020-12-08 06:25:41,0,Twitter for iPad,Jussi Laitinen,0,So ironic Shell BP are now tapping into carbon offset business That is making money cleaning the mess they largely made carbon offset shell BP CO2 climate oil bigoil,LaitinenJussi,Finland,False,696,1533,0.07976190476190477,0.5011904761904762
1110509099723182080,2020-12-08 06:06:28,1,TweetDeck,David N. Thomas,0,a direct link download page forClimate Change Performance Index CCPI 2021A transparent independent monitoring tool for tracking the climate protection performance of 57 countries amp the EUClimateChange climate ClimateCrisis renewables,DNThomas01,🇬🇧 in Helsinki  🇫🇮,False,2062,2552,0.05,0.2625
14358406,2020-12-08 06:03:53,0,Twitter for iPhone,GB,0,militaryindustrialcomplex We were warned about this decades ago even before the first rumblings of climate change Pity about the mainstream media I estimate that most hope for the planet died with JFK,The_Gypsy,Brisbane Australia,False,215,956,0.21666666666666667,0.3444444444444444
18850817,2020-12-08 06:00:12,0,Salesforce - Social Studio,Oliver Wyman,1,OWEnergy Partner Bruno Sousa recently moderated a webinar on Smart Water Management amp Climate Change hosted by ForbesME TechVoice Watch experts discuss the applications of technology to curb the watercrisis gt OliverWymanMEA,OliverWyman,Global,True,31001,1476,0.10714285714285714,0.44642857142857145
101872707,2020-12-08 05:04:25,0,Paper.li,Obsidian Eagle 2020,0,How young people are tackling climate change and five ways to help ft PositiveNewsUK climate,ItzQuauhtli,Epicenter of Noosphere,False,9970,9955,0.1,0.4
1013022727991521285,2020-12-08 05:02:26,0,Twitter for Android,Alok Verma (Advocate) 🇮🇳,1,The world is reaching the tipping point beyond which climate change may become irreversibleClimate change is threat to a sustainable future addressing the climate challenge presents a golden opportunity to promote prosperity security amp a brighter future for all climate,Alokver96,"New Delhi, India",False,270,47,0.09999999999999999,0.25
1308671695696179201,2020-12-08 04:41:02,0,Twitter Web App,Advances in Recycling & Waste Management (Journal),0,The world experienced the hottest November on record in 2020 while Europe had its warmest fall weather in history the Copernicus Climate Change Service C3S said in a monthly report,advancerecycle,,False,77,171,0.8,0.9
117668109,2020-12-08 04:35:53,0,Hootsuite Inc.,AsiaInsuranceReview,1,The health sector must adapt to the changing climate in Australia which is about 15 degrees C warmer now than 100 years ago says a report released by the think tank the GrattanInst ClimateChange NatCat HealthSector ClimateCrisis,AIReDaily,Singapore,False,3273,165,0.0,0.0
901840290759172096,2020-12-08 04:00:00,0,TweetDeck,Minapoli,1,The ocean conditions are becoming new and different with a warming climate and all this will help farms work with their ocean observing data and insurance companies to figure out how to navigate climate changeforecasting ocean climate aquaculture,minapoli_id,"Bogor, Jawa Barat",False,501,676,0.19545454545454546,0.6348484848484849
151874505,2020-12-08 03:57:02,0,Twitter for Android,Climate Comms,1,Another Month on a WarmingPlanet RecordHot NovemberEuropean scientists reported that Novembers global temperatures were the highest ever surpassing the previous record set in 2016 and 2019 climate,herrkusuma,"Jakarta, Indonesia",False,879,1136,-0.08333333333333333,0.08333333333333333
2397099121,2020-12-08 03:56:51,0,Twitter Web App,M. Haytham Matthews,0,Researchers used thousands of simulations from different climate models as well as a range of estimates of natural climate variability13,HaythamMatthews,United States of America,False,375,3355,0.05,0.5
228060788,2020-12-08 03:35:55,0,Twitter Web App,‎Alexandra Jicol (JICOL aka 仁行了),2,reminderClimate Change is code for Climate Controlclimatechange ClimateAction climate weather Geoengineering WeatherModoification,JicolART,USA/Asia/Europe ,False,545,4996,0.0,0.0
73459191,2020-12-08 03:14:39,1,Tweet Old Post,Peter Keates,1,Disruption Climate Change Trend,peterkeates,"Bordeaux, France",False,4633,2380,0.0,0.0
986247308533796864,2020-12-08 03:14:15,0,Twitter Web App,That Smiling Canadian 🇨🇦,0,DanielTurnerPTF ClimateDepot Climate change happens with or without us and the extra cow fartsClimate alarmists are idiots People promoting Renewables are even more idioticI rest my case,FrankPizzacalla,Canada,False,54,232,-0.10833333333333334,0.39166666666666666
78361556,2020-12-08 02:17:01,53,Sprout Social,EcoWatch,82,Its really a call to arms to try and do something because under climate change these fires will happen again says University of Sydney Ecologist Chris Dickman wildlife,EcoWatch,,False,211526,25936,0.2,0.2
1304606835576430592,2020-12-08 01:19:44,0,Twitter Web App,Kristy Lynn,1,When Mother Nature Is the One In Charge Gear up everyone Climate change is real Climate change is here And climate change may be coming to a town near you if it hasnt alreadyFactsMatter climate ClimateCrisis ClimateEmergency flood floods,KristyL_writer,,False,24,32,0.15000000000000002,0.35000000000000003
1004556820784939010,2020-12-08 01:10:48,1,Twitter for iPhone,"Dr. Jagannath Panda, 潘杰根",11,A forceful piece by MohanCRaja on politics of climate nexus He writes Chinese model of coercive environmentalism is finding an echo among some Western environmentalists to which India amp Democracies should take a note A mustread US China EU,jppjagannath1,,False,2544,4318,0.0,0.0
32335417,2020-12-08 00:59:41,2,Twitter for Android,Ayodele,2,Enjoy the interview I gave to International Sociology ISsociology on the TopicOfTheMonth Climate Change in Africa Grateful to IS for choosing my article In the interview I talked about my research interest and academic trajectory Space Climate,Faiyetole,The Universe,False,365,773,0.13333333333333333,0.16666666666666666
1208522497152303104,2020-12-08 00:27:44,0,Twitter Web App,James Paul,1,climate Change paranoia is an NWO GlobalReset ruse being forced on unscientifically trained minds already in a state of confusion amp distrust In these critical times people R being denied a basic understanding of how they R being misled MockingbirdMedia,JamesPa49494414,"Blue Mountains, ",False,374,645,-0.10000000000000002,0.375
3254843985,2020-12-07 23:36:35,1,Twitter for iPhone,Will Barnes 🌍,0,Recorded before his appointment Kerry on US leadership in climate diplomacyWorth a listen for anyone interested for whats install on the road to COP26 with Kerry at the helm,_willbarnes,SW11,False,224,639,0.25,0.5
1172108968405061632,2020-12-07 23:34:57,0,Twitter for Android,Fat Man,1,climate ClimateEmergency Are Climatards aware that regardless of man emitted CO2 the climate will change amp dramatically at that We will have to adjust one way or another amp we have demonstrated we absolutely have the capacity to do so climatardschill,FatMan82935889,,False,894,1174,0.225,0.575
747877042239176704,2020-12-07 23:30:14,1,Twitter Web App,Réiseal Ní Chéilleachair,2,Famine is back Not because of a shortage of food but because of the depth of crises especially in places affected by conflict and climate change via reliefweb,Reiseal2,Ireland,False,1087,1879,0.0,0.5
704707652383670272,2020-12-07 23:19:02,2,Twitter for Android,Doug Lewin,12,Folks drvolts is one of the greatest writers on climate change and energy going today Hes no longer at Vox and now doing his own newsletter I just subscribed and recommend this to everyone interested in climate and cleanenergy Subscribe here,douglewinenergy,"Austin, TX",False,890,1501,0.6166666666666667,0.8333333333333334
1276301346203975680,2020-12-07 23:15:20,13,Twitter for Advertisers (legacy),"Tirusew Asefa, Ph.D., P.E., D.WRE., F.ASCE",52,GERD as climate change mitigationOur prosperity cant come at the expense of what we owe the planet You can imagine how many barrels of oil we would have to burn to generate 6000 megawatts of energyEng Simegnew Bekele former Chief Engineer of GERDClimate Water,TirusewAsefa,"Tampa, Florida.",False,911,42,0.25,0.25
25439199,2020-12-07 23:06:11,0,Twitter Web App,janine bandcroft,1,This Man Has the Solution to our Climate Change Catastrophe meatlessmonday veganuaryy climate environment FridaysForFuture,envirovegan,canada,False,691,1030,0.0,0.0
805529227147628544,2020-12-07 22:53:52,1,Twitter Web App,Bunkunin,1,Climate Change November was hottest on record says EUs Copernicus Burn baby burn,bunkybun,,False,4503,4549,0.0,0.0
632328791,2020-12-07 22:47:21,12,Twitter for iPhone,Alec Tang 鄧振揚,15,TeTrukeTwhiri Aucklands Climate Plan is now onlinethe challenge is huge but in the Plan we have a blueprint for changemore ps got told too many hits could crash councils website be a shame if climate crashed council,AlecTang_,"Tāmaki Makaurau, Aotearoa",False,2949,1593,0.45000000000000007,0.7
25029134,2020-12-07 22:39:35,1,LinkedIn,Dave Meyer,1,All star panel of climate thinkers today on the Milken Institutes Future of Health Virtual Summit publichealth sdgsimpact climatecrisis climateaction,DRMeyer1,Portland OR,False,6637,6549,0.0,0.125
59561169,2020-12-07 22:16:05,0,Twitter Web App,SmartBG,0,What will climate change look like near meclimate,smartbg,LONDON,False,246,490,0.1,0.4
55327130,2020-12-07 22:02:26,1,Twitter Web App,Rimjhim Dey,2,Back in 2015 KBMcLeodFLA who was then director of climate risk and resilience at the Natureorg asked a profound question Could you design an insurance policy for a coralreef kbmcleodfla ft in nytimes on ecostystemservices DEYClient,rimdey,New York,False,951,2249,0.041666666666666664,0.5
3864225965,2020-12-07 21:48:37,1,Twitter for Android,Dan Rabinowitz,2,Wakeup call to Planet Earth courtesy of the future ClimateCrisis ClimateActionNow climate,Danrbi,Israel,False,206,489,0.0,0.125
16544818,2020-12-07 21:30:17,5,Hootsuite Inc.,World Bank Climate,16,Dec 910 Join the discussion on climate induced migration in Africa at the GP Conference Climate Change and Migration Point of No Return,WBG_Climate,"Washington, DC",True,129623,465,0.0,0.0
1099402841029070849,2020-12-07 21:27:54,1,Twitter Web App,EUcapital,0,Is it too late to stop climate change via billgates,EUcapital,"Brussels, Belgium",False,435,1836,-0.3,0.6
16662843,2020-12-07 21:04:53,0,Twitter Web App,Sven Biggs,1,Hey JonathanWNV how does it feel to do worse than Kazakhstan on climate action cdnpoli embarrassing,svenbiggs,Vancouver,False,1088,1107,-0.15000000000000002,0.35
77254498,2020-12-07 20:55:00,0,Twitter Web App,Graham Chivers 🌎,0,GoodCollie KeillerDon Wikipedia NatureNews The mathematical code used to identify the emergent patterns of Climate are in a play booksic that has 1 million lines of scripted ScienceEvidence is published Good CollieWatch The emergent patterns of climate change Math CFD CdnPoli,deepgreendesign,Harvey Bank NB 🇨🇦 🌎,False,8396,5888,0.35,0.30000000000000004
17221422,2020-12-07 20:54:02,0,Twitter Web App,Roben Farzad,0,Excellent NPR NPRinskeep interviews former Energy Secretary and Nobel Pwinner Stephen Chu on renewableenergy oil carbon climate NPR MorningEdition fossilfuels energytransition eroston climatechange coal solar utilities environment,robenfarzad,VA • DC ,True,8778,6617,0.5,0.5
602002981,2020-12-07 20:47:52,0,Blog2Social APP,Green Home Gnome,0,Although certain governmental agencies and big corporations might not seem to care about climate change the reality is that many individuals are concerned about the negative impact were having on this planet we call home,greenhomegnome,Worldwide,False,2952,337,0.10357142857142858,0.3928571428571428
303955090,2020-12-07 20:21:24,1,Twitter Web App,Heather Waldman,11,November 2020 was Buffalos 6thwarmest on recordBut scientists at the Copernicus Climate Change Service have data showing that for planet Earth it was the warmest November periodClimate WGRZ StormTeam2,WGRZHeather,"Buffalo, NY",True,7944,905,0.0,0.0
102187929,2020-12-07 20:16:20,4,Twitter Web App,West Coast Env. Law,4,We thought CleanBC amp Climate Change Accountability Act were supposed to put an end to BCs cycle of broken climate promises but two years in BC is more than 20 short of its 2030 climate target breaking a promise to close the gap bcpoli LNG,WCELaw,British Columbia,False,18738,12366,0.033333333333333326,0.39999999999999997
